id,area,job
2897,Politics,Professor
2899,Politics,Professor
2900,Politics,Professor
2901,Politics,Professor
2911,Politics,Professor
2912,Politics,Professor
2928,Politics,Professor
2929,Politics,Professor
2932,Politics,Professor
2938,Politics,Professor
2939,Politics,Professor
2940,Politics,Professor
2950,Politics,Professor
2952,Politics,Professor
2964,Politics,Professor
2965,Politics,Professor
2979,Politics,Professor
2989,Politics,Professor
2990,Politics,Professor
3002,Politics,Professor
3003,Politics,Professor
3026,Politics,Professor
3030,Politics,Professor
3033,Politics,Professor
3038,Politics,Professor
3039,Politics,Professor
3044,Politics,Professor
3045,Politics,Professor
3052,Politics,Professor
3054,Politics,Professor
3055,Politics,Professor
3058,Politics,Professor
3059,Politics,Professor
3062,Politics,Professor
3064,Politics,Professor
3065,Politics,Professor
3066,Politics,Professor
3072,Politics,Professor
3073,Politics,Professor
3075,Politics,Professor
3077,Politics,Professor
3078,Politics,Professor
3079,Politics,Professor
3191,Politics,Professor
3192,Politics,Professor
3194,Politics,Professor
3195,Politics,Professor
3214,Politics,Professor
3222,Politics,Professor
3223,Politics,Professor
3246,Politics,Professor
3247,Politics,Professor
3252,Politics,Professor
3257,Politics,Professor
3258,Politics,Professor
3269,Politics,Professor
3270,Politics,Professor
3271,Politics,Professor
3280,Politics,Professor
3282,Politics,Professor
3283,Politics,Professor
3284,Politics,Professor
3286,Politics,Professor
3287,Politics,Professor
3288,Politics,Professor
3290,Politics,Professor
3291,Politics,Professor
3296,Politics,Professor
3297,Politics,Professor
3299,Politics,Professor
3301,Politics,Professor
3302,Politics,Professor
3303,Politics,Professor
3304,Politics,Professor
3305,Politics,Professor
3306,Politics,Professor
3307,Politics,Professor
3314,Politics,Professor
3323,Politics,Professor
3324,Politics,Professor
3331,Politics,Professor
3334,Politics,Professor
3364,Politics,Professor
3365,Politics,Professor
3376,Politics,Professor
3377,Politics,Professor
3398,Politics,Professor
3399,Politics,Professor
3404,Politics,Professor
3405,Politics,Professor
3407,Politics,Professor
3409,Politics,Professor
3411,Politics,Professor
3412,Politics,Professor
3414,Politics,Professor
3415,Politics,Professor
3423,Politics,Professor
3429,Politics,Professor
3430,Politics,Professor
3431,Politics,Professor
3442,Politics,Professor
3447,Politics,Professor
3448,Politics,Professor
3463,Politics,Professor
3464,Politics,Professor
3466,Politics,Professor
3478,Politics,Professor
3479,Politics,Professor
3480,Politics,Professor
3535,Politics,Professor
3536,Politics,Professor
3537,Politics,Professor
3557,Politics,Professor
3557,Politics,Professor
3567,Politics,Professor
3567,Politics,Professor
3608,Politics,Professor
3608,Politics,Professor
3609,Politics,Professor
3609,Politics,Professor
3688,Politics,Professor
3743,Politics,Professor
3803,Politics,Professor
3804,Politics,Professor
3808,Politics,Professor
3809,Politics,Professor
3826,Politics,Professor
3833,Politics,Professor
3835,Politics,Professor
3866,Politics,Professor
3873,Politics,Professor
3890,Politics,Professor
3891,Politics,Professor
3901,Politics,Professor
3907,Politics,Professor
3951,Politics,Professor
3983,Politics,Professor
3984,Politics,Professor
4112,Politics,Professor
4125,Politics,Professor
4175,Politics,Professor
4194,Politics,Professor
56,Politics ,Professor
62,Politics ,Professor
68,Politics ,Professor
84,Politics ,Professor
3981,Politics/Economy,Professor
3992,Politics/Economy,Professor
4017,Politics/Journalism,Professor
4004,Politics/Society,Professor
4011,Politics/Society,Professor
4025,Politics/Society,Professor
4040,Politics/Society,Professor
4045,Politics/Society,Professor
10,Society,Professor
11,Society,Professor
137,Society,Professor
138,Society,Professor
139,Society,Professor
169,Society,Professor
172,Society,Professor
225,Society,Professor
226,Society,Professor
227,Society,Professor
228,Society,Professor
234,Society,Professor
235,Society,Professor
276,Society,Professor
277,Society,Professor
287,Society,Professor
290,Society,Professor
291,Society,Professor
301,Society,Professor
325,Society,Professor
365,Society,Professor
378,Society,Professor
379,Society,Professor
414,Society,Professor
465,Society,Professor
466,Society,Professor
475,Society,Professor
493,Society,Professor
494,Society,Professor
495,Society,Professor
555,Society,Professor
556,Society,Professor
560,Society,Professor
564,Society,Professor
583,Society,Professor
686,Society,Professor
754,Society,Professor
755,Society,Professor
771,Society,Professor
777,Society,Professor
779,Society,Professor
781,Society,Professor
856,Society,Professor
944,Society,Professor
945,Society,Professor
953,Society,Professor
959,Society,Professor
960,Society,Professor
964,Society,Professor
968,Society,Professor
969,Society,Professor
972,Society,Professor
973,Society,Professor
974,Society,Professor
984,Society,Professor
988,Society,Professor
989,Society,Professor
993,Society,Professor
994,Society,Professor
1024,Society,Professor
1031,Society,Professor
1032,Society,Professor
1059,Society,Professor
1085,Society,Professor
1103,Society,Professor
1104,Society,Professor
1105,Society,Professor
1123,Society,Professor
1129,Society,Professor
1151,Society,Professor
1152,Society,Professor
1153,Society,Professor
1156,Society,Professor
1157,Society,Professor
1182,Society,Professor
1233,Society,Professor
1249,Society,Professor
1251,Society,Professor
1253,Society,Professor
1254,Society,Professor
1271,Society,Professor
1318,Society,Professor
1321,Society,Professor
1323,Society,Professor
1326,Society,Professor
1467,Society,Professor
1470,Society,Professor
1472,Society,Professor
1473,Society,Professor
1513,Society,Professor
1514,Society,Professor
1524,Society,Professor
1526,Society,Professor
1527,Society,Professor
1535,Society,Professor
1536,Society,Professor
1552,Society,Professor
1562,Society,Professor
1571,Society,Professor
1572,Society,Professor
1592,Society,Professor
1606,Society,Professor
1690,Society,Professor
1693,Society,Professor
1727,Society,Professor
1737,Society,Professor
1738,Society,Professor
1743,Society,Professor
1744,Society,Professor
1776,Society,Professor
1779,Society,Professor
1780,Society,Professor
1795,Society,Professor
1796,Society,Professor
1803,Society,Professor
1820,Society,Professor
1821,Society,Professor
1822,Society,Professor
1835,Society,Professor
1840,Society,Professor
1841,Society,Professor
1854,Society,Professor
1872,Society,Professor
1874,Society,Professor
1880,Society,Professor
1904,Society,Professor
1905,Society,Professor
1907,Society,Professor
1910,Society,Professor
1923,Society,Professor
1951,Society,Professor
1963,Society,Professor
1973,Society,Professor
1974,Society,Professor
1975,Society,Professor
2028,Society,Professor
2030,Society,Professor
2031,Society,Professor
2056,Society,Professor
2057,Society,Professor
2073,Society,Professor
2074,Society,Professor
2081,Society,Professor
2084,Society,Professor
2091,Society,Professor
2092,Society,Professor
2124,Society,Professor
2125,Society,Professor
2207,Society,Professor
2210,Society,Professor
2211,Society,Professor
2215,Society,Professor
2216,Society,Professor
2246,Society,Professor
2247,Society,Professor
2275,Society,Professor
2277,Society,Professor
2291,Society,Professor
2292,Society,Professor
2308,Society,Professor
2312,Society,Professor
2334,Society,Professor
2340,Society,Professor
2341,Society,Professor
2342,Society,Professor
2363,Society,Professor
2364,Society,Professor
2373,Society,Professor
2382,Society,Professor
2383,Society,Professor
2388,Society,Professor
2389,Society,Professor
2390,Society,Professor
2391,Society,Professor
2398,Society,Professor
2399,Society,Professor
2400,Society,Professor
2401,Society,Professor
2405,Society,Professor
2421,Society,Professor
2422,Society,Professor
2435,Society,Professor
2438,Society,Professor
2440,Society,Professor
2441,Society,Professor
2489,Society,Professor
2494,Society,Professor
2495,Society,Professor
2499,Society,Professor
2503,Society,Professor
2543,Society,Professor
2544,Society,Professor
2707,Society,Professor
2709,Society,Professor
2748,Society,Professor
2751,Society,Professor
2752,Society,Professor
2753,Society,Professor
2782,Society,Professor
2783,Society,Professor
2794,Society,Professor
2795,Society,Professor
2796,Society,Professor
2798,Society,Professor
2866,Society,Professor
2867,Society,Professor
2868,Society,Professor
2869,Society,Professor
2970,Society,Professor
2972,Society,Professor
2973,Society,Professor
2977,Society,Professor
2978,Society,Professor
3008,Society,Professor
3016,Society,Professor
3017,Society,Professor
3018,Society,Professor
3019,Society,Professor
3021,Society,Professor
3023,Society,Professor
3048,Society,Professor
3217,Society,Professor
3218,Society,Professor
3225,Society,Professor
3232,Society,Professor
3233,Society,Professor
3240,Society,Professor
3242,Society,Professor
3261,Society,Professor
3327,Society,Professor
3329,Society,Professor
3330,Society,Professor
3342,Society,Professor
3352,Society,Professor
3381,Society,Professor
3499,Society,Professor
3542,Society,Professor
3543,Society,Professor
3544,Society,Professor
3545,Society,Professor
3587,Society,Professor
3587,Society,Professor
3589,Society,Professor
3589,Society,Professor
3603,Society,Professor
3603,Society,Professor
3604,Society,Professor
3604,Society,Professor
3624,Society,Professor
3624,Society,Professor
3632,Society,Professor
3632,Society,Professor
3633,Society,Professor
3633,Society,Professor
3637,Society,Professor
3637,Society,Professor
3639,Society,Professor
3639,Society,Professor
3650,Society,Professor
3650,Society,Professor
3658,Society,Professor
3658,Society,Professor
3670,Society,Professor
3674,Society,Professor
3699,Society,Professor
3705,Society,Professor
3710,Society,Professor
3712,Society,Professor
3713,Society,Professor
3714,Society,Professor
3720,Society,Professor
3722,Society,Professor
3723,Society,Professor
3737,Society,Professor
3739,Society,Professor
3744,Society,Professor
3745,Society,Professor
3750,Society,Professor
3753,Society,Professor
4066,Society,Professor
4067,Society,Professor
4087,Society,Professor
94,Society ,Professor
1997,Society ,Professor
1998,Society ,Professor
2000,Society ,Professor
1892,Special,Professor
1893,Special,Professor
2851,Special,Professor
2852,Special,Professor
3629,Special,Professor
3629,Special,Professor
3630,Special,Professor
3630,Special,Professor
2254,Sports,Professor
2230,Unification,Professor
2231,Unification,Professor
2232,Unification,Professor
2233,Unification,Professor
256,Women,Professor
306,Women,Professor
308,Women,Professor
1314,Women,Professor
2321,부동산,Professor
1945,Law,Professor
1947,Law,Professor
1948,Law,Professor
3777,History,Professor
3778,History,Professor
22,Education,Teacher-union representative
27,Education,Teacher-union representative
129,Education,Teacher-union representative
298,Education,Teacher-union representative
691,Education,Teacher-union representative
731,Education,Teacher-union representative
848,Education,Teacher-union representative
1020,Education,Teacher-union representative
1143,Education,Teacher-union representative
2316,Education,Teacher-union representative
3822,Education,Teacher-union representative
1114,Law,Teacher-union representative
342,Culture,Teacher
26,Education,Teacher
217,Education,Teacher
338,Education,Teacher
341,Education,Teacher
444,Education,Teacher
445,Education,Teacher
508,Education,Teacher
509,Education,Teacher
1019,Education,Teacher
1142,Education,Teacher
1144,Education,Teacher
1361,Education,Teacher
1362,Education,Teacher
1675,Education,Teacher
3560,Education,Teacher
3560,Education,Teacher
3823,Education,Teacher
1113,Law,Teacher
1882,Society,Teacher
2539,Society,Teacher
2743,Society,Teacher
3235,Society,Teacher
3618,Society,Teacher
3618,Society,Teacher
2356,Culture,Performing director
607,Labor,Government employee
1466,Society,Government employee
1471,Society,Government employee
1591,Society,Government employee
1961,Society,Government employee
2245,Society,Government employee
648,Journalism,Government employee
735,Diplomacy,Government employee
1358,Economy,Government employee
2412,Economy,Government employee
2908,Economy,Government employee
1010,Education,Government employee
2118,Politics,Government employee
951,Society,Government employee
2078,Society,Government employee
2274,Society,Government employee
1291,Culture,Government employee
30,Economy,Government employee
808,Economy,Government employee
828,Economy,Government employee
936,Economy,Government employee
1051,Economy,Government employee
1071,Economy,Government employee
1394,Economy,Government employee
1813,Economy,Government employee
1487,Politics,Government employee
1567,Society,Government employee
1919,Society,Government employee
739,Culture,Government employee
368,Diplomacy,Government employee
425,Diplomacy,Government employee
487,Diplomacy,Government employee
715,Diplomacy,Government employee
3691,Diplomacy,Government employee
1356,Economy,Government employee
1357,Economy,Government employee
1519,Economy,Government employee
1733,Society,Government employee
1741,Society,Government employee
2482,Society,Government employee
766,Society,Government employee
772,Society,Government employee
164,Society,Government employee
197,Society,Government employee
300,Society,Government employee
778,Society,Government employee
1522,Society,Government employee
1731,Society,Government employee
2311,Society,Government employee
354,Labor,Government employee_Union representative
3067,Politics,Government employee_Union representative
1469,Society,Government employee_Union representative
278,Labor,Government employee
1920,Society,Government employee
18,Education,Government employee
19,Education,Government employee
24,Education,Government employee
120,Education,Government employee
126,Education,Government employee
237,Education,Government employee
335,Education,Government employee
507,Education,Government employee
1015,Education,Government employee
1928,Education,Government employee
97,Education ,Government employee
1881,Society,Government employee
2365,Society,Government employee
2537,Society,Government employee
2538,Society,Government employee
1112,Law,Government employee
1106,Society,Government employee
2742,Society,Government employee
3634,Society,Government employee
1383,Diplomacy,Government employee
1080,Culture,Government employee
1823,Economy,Government employee
693,Education,Government employee
847,Education,Government employee
1555,Journalism,Government employee
3266,N&S.Korea,Government employee
1485,Politics,Government employee
1540,Politics,Government employee
559,Society,Government employee
942,Society,Government employee
957,Society,Government employee
1030,Society,Government employee
1317,Society,Government employee
1320,Society,Government employee
1688,Society,Government employee
1689,Society,Government employee
1735,Society,Government employee
1834,Society,Government employee
1908,Society,Government employee
2313,Society,Government employee
2333,Society,Government employee
2439,Society,Government employee
3224,Society,Government employee
3625,Society,Government employee
3625,Society,Government employee
233,Society,Government employee
220,Education,Highschool student
337,Education,Highschool student
3619,Society,Highschool student
3619,Society,Highschool student
3634,Society,Police officer
1438,Economy,Economist
2298,Economy,Economist
3961,Economy,Economist
1942,Labor,Economist
3761,Labor,Economist
3805,Politics,Economist
1848,Economy,Economic analyst
2354,Society,Economic analyst
3747,Society,Economic analyst
2849,Economy,Economic analyst
2772,Economy,Economic analyst
294,Economy,Businnes member
809,Economy,Businnes member
1378,Economy,Businnes member
2771,Economy,Businnes member
2339,International,Businnes member
45,Labor,Businnes member
1574,Labor,Businnes member
1939,Labor,Businnes member
2044,Labor,Businnes member
161,N&S.Korea,Businnes member
2276,Society,Businnes member
3501,Society,Businnes member
33,Economy,Businnes owner groups
75,Economy,Businnes owner groups
940,Economy,Businnes owner groups
46,Labor,Businnes owner groups
279,Labor,Businnes owner groups
644,Labor,Businnes owner groups
746,Labor,Businnes owner groups
833,Labor,Businnes owner groups
1040,Labor,Businnes owner groups
1311,Labor,Businnes owner groups
1488,Politics,Businnes owner groups
763,Society,Businnes owner groups
1441,Society,Businnes owner groups
1922,Society,Businnes owner groups
857,Law,Prosecutor
1138,Law,Prosecutor
206,Society,Architect
1691,Society,Architect
3561,Education,Instructor
3561,Education,Instructor
3821,Education,Instructor
3570,N&S.Korea,Instructor
3570,N&S.Korea,Instructor
4076,Society/Journalism,Instructor
1403,Culture,Musician
1449,Culture,Musician
1450,Culture,Musician
1451,Culture,Musician
1452,Culture,Musician
1491,Culture,Musician
2357,Culture,Musician
2358,Culture,Musician
1363,Education,Musician
1240,Law,Musician
562,Society,Musician
1101,Society,Musician
3338,Society,Musician
1895,Special,Musician
1189,Culture,Researcher
1402,Culture,Researcher
2219,Culture,Researcher
2813,Politics,Researcher
382,Society,Researcher
1954,Culture,Sports commentator
2620,Culture,Sports commentator
73,Culture ,Sports commentator
546,Culture,Sports commentator
1325,Society,Sports commentator
3606,Society,Sports commentator
3606,Society,Sports commentator
3669,Society,Sports commentator
229,Culture,Sports org. member
69,Culture ,Sports org. member
